timestamp,endpoint,property_id,response_time_ms,status_code,request_size_bytes,response_size_bytes,success,error_message,scenario,top_k_value,min_score_value,top_percentile_value,batch_size
2025-07-19T02:17:23.999152,single_property,1,2.871990203857422,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.002047,single_property,2,2.204418182373047,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.004269,single_property,3,2.0570755004882812,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.006349,single_property,4,2.893686294555664,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.009266,single_property,5,1.962423324584961,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.011256,single_property,6,2.3949146270751953,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.013669,single_property,7,2.224445343017578,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.015911,single_property,8,2.818584442138672,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.018748,single_property,9,2.732515335083008,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.021498,single_property,10,2.7856826782226562,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.024336,single_property,1,0.812530517578125,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.025161,single_property,2,0.7092952728271484,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.025883,single_property,3,0.7340908050537109,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.026628,single_property,4,0.728607177734375,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.027367,single_property,5,0.7600784301757812,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.028138,single_property,6,0.7321834564208984,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.028881,single_property,7,0.7259845733642578,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.029618,single_property,8,0.6852149963378906,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.030313,single_property,9,0.7083415985107422,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.031032,single_property,10,0.6773471832275391,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.031779,single_property,1,1.0063648223876953,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.032800,single_property,2,0.7538795471191406,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.033572,single_property,3,0.9791851043701172,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.034568,single_property,4,0.7376670837402344,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.035320,single_property,5,1.0912418365478516,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.036434,single_property,6,0.9391307830810547,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.037388,single_property,7,0.8578300476074219,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.038266,single_property,8,1.0378360748291016,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.039322,single_property,9,0.8533000946044922,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.040189,single_property,10,0.7860660552978516,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.041154,single_property,1,0.8087158203125,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.041983,single_property,2,0.5867481231689453,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.042580,single_property,3,0.5500316619873047,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.043141,single_property,4,0.7979869842529297,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.043952,single_property,5,0.6787776947021484,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.044641,single_property,6,0.6778240203857422,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.045329,single_property,7,0.7145404815673828,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.046053,single_property,8,0.9307861328125,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.046999,single_property,9,0.9515285491943359,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.047963,single_property,10,0.8027553558349609,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.048950,single_property,1,0.9756088256835938,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.049938,single_property,2,0.6461143493652344,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.050596,single_property,3,0.6256103515625,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.051233,single_property,4,0.6875991821289062,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.051931,single_property,5,0.8623600006103516,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.052807,single_property,6,0.7784366607666016,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.053600,single_property,7,0.7543563842773438,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.054373,single_property,8,0.8661746978759766,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.055251,single_property,9,1.0001659393310547,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.056270,single_property,10,0.8990764617919922,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.057220,single_property,1,0.8249282836914062,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.058057,single_property,2,0.6160736083984375,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.058701,single_property,3,0.6959438323974609,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.059408,single_property,4,0.7307529449462891,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.060149,single_property,5,0.6358623504638672,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.060795,single_property,6,0.6964206695556641,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.061503,single_property,7,0.7119178771972656,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.062225,single_property,8,0.6098747253417969,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.062845,single_property,9,0.6659030914306641,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.063532,single_property,10,0.8847713470458984,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.064488,single_property,1,0.9436607360839844,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.065446,single_property,2,0.8473396301269531,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.066305,single_property,3,0.8015632629394531,200,32,1012,True,,baseline,,0.5,,
2025-07-19T02:17:24.067122,single_property,4,0.7774829864501953,200,32,3842,True,,baseline,,0.5,,
2025-07-19T02:17:24.067909,single_property,5,0.7121562957763672,200,32,3827,True,,baseline,,0.5,,
2025-07-19T02:17:24.068631,single_property,6,0.6651878356933594,200,32,4749,True,,baseline,,0.5,,
2025-07-19T02:17:24.069308,single_property,7,0.8292198181152344,200,32,1852,True,,baseline,,0.5,,
2025-07-19T02:17:24.070157,single_property,8,0.9107589721679688,200,32,4849,True,,baseline,,0.5,,
2025-07-19T02:17:24.071079,single_property,9,1.9290447235107422,200,32,3817,True,,baseline,,0.5,,
2025-07-19T02:17:24.073032,single_property,10,1.3751983642578125,200,32,2969,True,,baseline,,0.5,,
2025-07-19T02:17:24.074475,single_property,1,0.8745193481445312,200,32,4835,True,,baseline,,0.5,,
2025-07-19T02:17:24.075362,single_property,2,0.7538795471191406,200,32,1011,True,,baseline,,0.5,,
2025-07-19T02:17:24.076139,single_property,3,0.6055831909179688,200,32,1012,True,,baseline,,0.5,,
