timestamp,endpoint,property_id,response_time_ms,status_code,request_size_bytes,response_size_bytes,success,error_message,scenario,top_k_value,min_score_value,top_percentile_value,batch_size
2025-07-18T23:08:33.798356,single_property,7258,0.7238388061523438,200,44,5032,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.799092,single_property,7259,0.6051063537597656,200,44,5039,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.799720,single_property,7260,0.5998611450195312,200,44,5080,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.800331,single_property,7261,0.5154609680175781,200,44,5042,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.800856,single_property,7262,0.49424171447753906,200,44,4963,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.801360,single_property,7263,0.48089027404785156,200,44,5038,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.801851,single_property,7264,0.6885528564453125,200,44,4937,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.802555,single_property,7265,0.8580684661865234,200,44,5080,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.803425,single_property,7266,0.8411407470703125,200,44,4904,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.804315,single_property,7267,0.9248256683349609,200,44,4886,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.805252,single_property,7268,0.7116794586181641,200,44,5224,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.805977,single_property,7269,0.6291866302490234,200,44,4827,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.806619,single_property,7270,0.6177425384521484,200,44,5080,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.807248,single_property,7271,0.5125999450683594,200,44,4980,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.807770,single_property,7272,0.6732940673828125,200,44,5086,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.808456,single_property,7273,0.7011890411376953,200,44,5081,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.809170,single_property,7274,0.7817745208740234,200,44,5000,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.809975,single_property,7275,1.1513233184814453,200,44,5052,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.811143,single_property,7276,0.7660388946533203,200,44,4896,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.811957,single_property,7277,0.74005126953125,200,44,5014,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.812712,single_property,7278,0.8306503295898438,200,44,5034,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.813557,single_property,7279,0.6060600280761719,200,44,5112,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.814173,single_property,7280,0.5295276641845703,200,44,4789,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.814713,single_property,7281,0.5445480346679688,200,44,5027,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.815270,single_property,7282,0.5686283111572266,200,44,5038,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.815850,single_property,7283,0.5719661712646484,200,44,4975,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.816432,single_property,7284,0.5159378051757812,200,44,4998,True,,top_k_5,5,0.5,,
2025-07-18T23:08:33.816996,single_property,7285,0.4723072052001953,200,45,10408,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.817478,single_property,7286,0.4820823669433594,200,45,9819,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.817969,single_property,7287,0.5009174346923828,200,45,10003,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.818490,single_property,7288,0.6012916564941406,200,45,10206,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.819103,single_property,7289,0.6208419799804688,200,45,10095,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.819736,single_property,7290,0.6279945373535156,200,45,10304,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.820374,single_property,7291,0.5147457122802734,200,45,10196,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.820899,single_property,7292,0.583648681640625,200,45,9886,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.821495,single_property,7293,0.5702972412109375,200,45,9994,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.822076,single_property,7294,0.5304813385009766,200,45,10002,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.822648,single_property,7295,0.47516822814941406,200,45,10334,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.823134,single_property,7296,0.4858970642089844,200,45,9783,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.823668,single_property,7297,0.4894733428955078,200,45,9915,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.824168,single_property,7298,0.7417201995849609,200,45,9789,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.824927,single_property,7299,1.2848377227783203,200,45,9958,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.826282,single_property,7300,0.9725093841552734,200,45,10117,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.827270,single_property,7301,0.8747577667236328,200,45,9905,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.828162,single_property,7302,1.5742778778076172,200,45,10060,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.829753,single_property,7303,0.7374286651611328,200,45,9908,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.830504,single_property,7304,0.6449222564697266,200,45,9864,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.831194,single_property,7305,0.5211830139160156,200,45,9904,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.831726,single_property,7306,0.5424022674560547,200,45,9927,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.832278,single_property,7307,0.51116943359375,200,45,9981,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.832800,single_property,7308,0.5023479461669922,200,45,9705,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.833312,single_property,7309,0.4875659942626953,200,45,10134,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.833811,single_property,7310,0.4868507385253906,200,45,10301,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.834309,single_property,7311,0.49686431884765625,200,45,9540,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.834815,single_property,7312,0.5080699920654297,200,45,9982,True,,top_k_10,10,0.5,,
2025-07-18T23:08:33.835362,single_property,7313,0.5822181701660156,200,45,49169,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.835957,single_property,7314,0.7994174957275391,200,45,50920,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.836774,single_property,7315,0.7755756378173828,200,45,48747,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.837569,single_property,7316,1.020193099975586,200,45,48540,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.838605,single_property,7317,1.0411739349365234,200,45,49813,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.839662,single_property,7318,0.8423328399658203,200,45,50172,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.840521,single_property,7319,0.6935596466064453,200,45,49260,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.841226,single_property,7320,0.8525848388671875,200,45,49365,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.842101,single_property,7321,1.455545425415039,200,45,49751,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.843579,single_property,7322,1.2786388397216797,200,45,50704,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.844912,single_property,7323,1.1980533599853516,200,45,49758,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.846128,single_property,7324,1.0042190551757812,200,45,50405,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.847147,single_property,7325,0.6775856018066406,200,45,48687,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.847836,single_property,7326,0.6477832794189453,200,45,49944,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.848498,single_property,7327,0.7302761077880859,200,45,49890,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.849240,single_property,7328,0.7226467132568359,200,45,49600,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.849975,single_property,7329,0.858306884765625,200,45,50286,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.850845,single_property,7330,0.6122589111328125,200,45,48885,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.851468,single_property,7331,0.8182525634765625,200,45,49373,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.852298,single_property,7332,0.7295608520507812,200,45,50822,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.853077,single_property,7333,0.70953369140625,200,45,49918,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.853797,single_property,7334,0.6868839263916016,200,45,50267,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.854495,single_property,7335,0.6060600280761719,200,45,49567,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.855111,single_property,7336,0.5886554718017578,200,45,48691,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.855710,single_property,7337,0.5936622619628906,200,45,50098,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.856314,single_property,7338,0.6108283996582031,200,45,50517,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.856934,single_property,7339,0.6628036499023438,200,45,49547,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.857608,single_property,7340,0.7185935974121094,200,45,48344,True,,top_k_50,50,0.5,,
2025-07-18T23:08:33.858490,single_property,7341,2.5336742401123047,200,46,98733,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.861114,single_property,7342,1.9490718841552734,200,46,99266,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.863081,single_property,7343,1.2025833129882812,200,46,98011,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.864309,single_property,7344,1.1217594146728516,200,46,97936,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.865450,single_property,7345,0.9398460388183594,200,46,99404,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.866402,single_property,7346,0.8268356323242188,200,46,100507,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.867241,single_property,7347,0.7982254028320312,200,46,98955,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.868050,single_property,7348,0.7421970367431641,200,46,99235,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.868803,single_property,7349,0.9555816650390625,200,46,100454,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.869771,single_property,7350,0.8180141448974609,200,46,98124,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.870633,single_property,7351,0.9493827819824219,200,46,100518,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.871596,single_property,7352,0.89263916015625,200,46,99028,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.872500,single_property,7353,0.7584095001220703,200,46,99913,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.873269,single_property,7354,0.7543563842773438,200,46,100771,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.874034,single_property,7355,1.0747909545898438,200,46,99260,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.875127,single_property,7356,1.5492439270019531,200,46,99139,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.876702,single_property,7357,1.4986991882324219,200,46,99338,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.878226,single_property,7358,1.2240409851074219,200,46,99932,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.879466,single_property,7359,1.081228256225586,200,46,96594,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.880562,single_property,7360,0.9002685546875,200,46,99265,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.881521,single_property,7361,0.8208751678466797,200,46,98851,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.882353,single_property,7362,0.9527206420898438,200,46,96993,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.883320,single_property,7363,0.8530616760253906,200,46,99175,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.884184,single_property,7364,0.8070468902587891,200,46,100753,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.885004,single_property,7365,0.7789134979248047,200,46,96582,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.885795,single_property,7366,0.835418701171875,200,46,98157,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.886648,single_property,7367,1.0869503021240234,200,46,99005,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.887754,single_property,7368,1.0864734649658203,200,46,97669,True,,top_k_100,100,0.5,,
2025-07-18T23:08:33.888891,single_property,7369,0.7092952728271484,200,44,5027,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.889613,single_property,7370,0.6368160247802734,200,44,5023,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.890261,single_property,7371,0.522613525390625,200,44,5065,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.890793,single_property,7372,0.6756782531738281,200,44,5065,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.891490,single_property,7373,0.8826255798339844,200,44,5060,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.892389,single_property,7374,0.9777545928955078,200,44,4943,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.893389,single_property,7375,0.9756088256835938,200,44,4951,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.894379,single_property,7376,0.9012222290039062,200,44,4995,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.895301,single_property,7377,0.8962154388427734,200,44,5031,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.896210,single_property,7378,0.6392002105712891,200,44,5134,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.896894,single_property,7379,0.6771087646484375,200,44,5223,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.897588,single_property,7380,0.7352828979492188,200,44,5028,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.898335,single_property,7381,0.6320476531982422,200,44,5152,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.898978,single_property,7382,0.5733966827392578,200,44,5096,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.899565,single_property,7383,0.9987354278564453,200,44,5059,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.900585,single_property,7384,0.6992816925048828,200,44,4943,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.901295,single_property,7385,0.6291866302490234,200,44,5092,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.901935,single_property,7386,0.6022453308105469,200,44,5105,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.902550,single_property,7387,0.6210803985595703,200,44,5040,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.903184,single_property,7388,0.7476806640625,200,44,4951,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.903986,single_property,7389,0.6129741668701172,200,44,5107,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.904612,single_property,7390,0.5927085876464844,200,44,5097,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.905215,single_property,7391,0.6270408630371094,200,44,4938,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.905855,single_property,7392,0.5431175231933594,200,44,4836,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.906409,single_property,7393,0.8337497711181641,200,44,5178,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.907255,single_property,7394,0.6749629974365234,200,44,4951,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.907943,single_property,7395,0.9167194366455078,200,44,5113,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.908879,single_property,7396,0.9975433349609375,200,44,4964,True,,top_k_5_high_score,5,0.7,,
2025-07-18T23:08:33.909942,single_property,7397,0.8761882781982422,200,45,10320,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.910832,single_property,7398,0.7987022399902344,200,45,10040,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.911645,single_property,7399,0.6885528564453125,200,45,9600,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.912349,single_property,7400,0.9336471557617188,200,45,9953,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.913314,single_property,7401,0.9007453918457031,200,45,10138,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.914229,single_property,7402,0.6670951843261719,200,45,10149,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.914907,single_property,7403,0.6053447723388672,200,45,10022,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.915523,single_property,7404,0.614166259765625,200,45,10293,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.916150,single_property,7405,0.7803440093994141,200,45,9939,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.916946,single_property,7406,0.8549690246582031,200,45,9974,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.917848,single_property,7407,0.6122589111328125,200,45,9749,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.918471,single_property,7408,0.5719661712646484,200,45,10336,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.919054,single_property,7409,0.7171630859375,200,45,9934,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.919789,single_property,7410,1.050710678100586,200,45,10311,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.920859,single_property,7411,0.9939670562744141,200,45,10237,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.921868,single_property,7412,1.2936592102050781,200,45,10081,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.923182,single_property,7413,0.8916854858398438,200,45,9879,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.924088,single_property,7414,0.8680820465087891,200,45,10083,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.924972,single_property,7415,0.9737014770507812,200,45,10350,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.925973,single_property,7416,1.2760162353515625,200,45,10318,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.927324,single_property,7417,1.0700225830078125,200,45,9986,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.928410,single_property,7418,0.9248256683349609,200,45,9933,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.929351,single_property,7419,0.6711483001708984,200,45,9858,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.930033,single_property,7420,0.7257461547851562,200,45,9933,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.930770,single_property,7421,0.7624626159667969,200,45,10113,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.931544,single_property,7422,0.6728172302246094,200,45,10013,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.932228,single_property,7423,0.49614906311035156,200,45,9901,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.932734,single_property,7424,0.6437301635742188,200,45,10125,True,,top_k_10_high_score,10,0.7,,
2025-07-18T23:08:33.933426,single_property,7425,0.7796287536621094,200,45,49118,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.934219,single_property,7426,0.9827613830566406,200,45,47457,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.935220,single_property,7427,0.8854866027832031,200,45,49909,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.936120,single_property,7428,0.7598400115966797,200,45,50094,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.936899,single_property,7429,0.7967948913574219,200,45,49494,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.937708,single_property,7430,0.7848739624023438,200,45,49003,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.938505,single_property,7431,0.8423328399658203,200,45,50102,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.939360,single_property,7432,0.6759166717529297,200,45,49905,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.940047,single_property,7433,0.8423328399658203,200,45,50048,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.940901,single_property,7434,0.9055137634277344,200,45,50949,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.941872,single_property,7435,1.3852119445800781,200,45,49897,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.943276,single_property,7436,1.5397071838378906,200,45,50255,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.944838,single_property,7437,1.0211467742919922,200,45,47278,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.945873,single_property,7438,0.8695125579833984,200,45,50604,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.946757,single_property,7439,0.9014606475830078,200,45,48245,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.947673,single_property,7440,0.7476806640625,200,45,50171,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.948431,single_property,7441,0.7581710815429688,200,45,49264,True,,top_k_50_high_score,50,0.7,,
2025-07-18T23:08:33.949202,single_property,7442,0.8306503295898438,200,45,50284,True,,top_k_50_high_score,50,0.7,,
